MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
7.7452684433418275,4.693141065181297,3.304828401410064,3.975475974442078,4.183673848936006,6.2388297342537795,5.23789740125878,6.515416958391522,4.904127039057102,6.135849200495179,1.4697222473428875,5.758821727961749,3.0396836455082763,0.0,3.160767382575928,4.09021288248168,4.583913356945997,2.388855307788286,3.910851058362142,2.4747803069530336,0.48384068631128857
6.3431690205089915,6.286742406028165,5.167830353023649,2.445152635461729,3.0942159522151047,4.545951380562582,5.103713668830359,2.1163743401118924,5.052692120680631,5.19735803255102,9.773235931198814,3.9386844977604536,3.7507264641859583,4.355225391985358,4.43685512036148,4.949407516232978,8.584561892850296,4.080044384310933,8.07409021643614,8.334964717203313,0.4544637166867881
7.946249519107982,3.39607436176422,7.311442809174547,5.875267380467284,3.379147537513889,5.81417382505363,5.607789662228118,8.277244813895784,6.108339739845387,6.839332857778548,3.480982108801241,6.883542841972521,5.639749433294632,3.93902792473693,3.3758864574030567,3.0336743471138954,3.2891814857673207,5.086219799077688,6.315071794454654,5.4085402118679475,0.5327901521959088
0.0,6.906095481337292,6.1353549902519395,6.142873429078748,5.825188433559887,2.7808755351260688,1.7497499312693345,1.8175747732881655,4.941537009630181,4.482305488143439,4.421709707983222,2.394830722964851,4.424541381018312,6.755829226251095,7.335065813587687,4.186556287385411,3.237077489483579,2.9993268426850324,4.586095169096785,9.732260610163216,0.5685997075178629
10.629110881442461,8.689638958238627,5.570030439142358,6.8076250327820365,5.306958051398205,2.837674903864626,5.264187666977121,7.036751194666232,0.8183785304420139,6.067154964490403,4.049268002052086,7.774259892288995,4.7751177268445275,3.979095945862064,5.162049383340672,7.833163422627815,2.9620303004874664,5.491882218159081,5.493170626949431,3.85389345942235,0.4690467201833031
5.147165252122296,7.389213725630992,5.19024490438141,5.650522342001173,6.464362194445477,5.51545238204429,1.812948559869322,1.601519213160004,9.914017106586424,7.477097715482931,2.6162014484922804,8.475302444945166,7.405108221996094,7.432440587783569,2.7409944143161042,1.3981464622618978,4.450374900227967,2.4515238948394016,1.2322806022630992,7.869861884545113,0.4451882770025912
8.217331412121776,3.3450568409056345,5.908990372195658,8.340770347803995,2.213547918759486,6.499307703695391,5.81981997953378,6.330946428912634,7.689414801499245,3.54668154381838,9.290467927944906,2.9625345036934694,0.0,6.227520889699683,6.856637634899634,1.5507589111971556,4.990584788930629,5.604684173673713,6.469182125652407,4.990167881434011,0.5055226271931043
2.9319210818341133,5.796019649355196,5.4658901968482905,5.390942001877507,3.37538147765512,0.8134628411385219,0.23654277666173762,9.145589121220713,2.1347983987383565,5.549402735165497,6.7611593243990065,2.9613257299212266,3.656267684499135,2.7562774112744717,2.8407867940791967,6.841225328874398,2.0178364739043633,8.89251210968559,4.112303981264553,10.957730016249732,0.4419601840533439
6.9983690266225524,2.079073100080351,2.717752292329174,0.9198174103439042,5.35326111441058,6.150755034689569,0.8585476102569753,4.513094933296289,4.234880572646443,0.774485167515456,7.710749679605351,5.925240103922791,1.0846411142271486,4.671504555968622,1.4884957643033965,4.2069171725250545,5.201549797952134,2.2005436964165828,3.1938967109601206,4.358023700890763,0.48833096285664396
2.8986803835011483,6.269967938621469,5.118757040157011,6.079434095424328,4.79533666299855,3.7787602469517236,6.8530018448717716,4.416249657344797,4.478680890053985,6.581134151845917,2.2810393251819967,2.348933553707352,2.312800200057268,3.256532299687014,4.973028589824059,0.69183177480312,6.25040062163747,4.9547712313465,7.925111043674951,11.732491630068122,0.4830548735335253
3.9558334446105325,5.996375138695559,2.6202074757194262,0.0,6.741145909045855,4.559006982123704,3.787707683811156,6.351493903527555,7.416904025606424,9.388016622543319,5.407801335901667,3.903562009244326,10.403353072724622,5.395814424523879,9.237196671469519,4.851355259277215,1.704800466576518,1.394218974245244,5.604448157422594,5.978402117679103,0.528685490298188
10.200135984306526,0.7835801184238855,5.196860310152739,7.53326759875347,4.745912456281962,2.005554131280925,2.797618653099858,4.2531756795469855,0.18104408779325531,2.216810731654634,6.164869407981221,7.4736334258849695,6.344063956241832,3.243260703924064,0.9001263159840356,4.5327773282557615,3.8184527411915106,3.1461664093844055,3.5104419164420433,6.89286601480979,0.5154310205714477
5.021450581851909,2.374166590353561,3.9434653151015215,3.681271317755542,7.307729611756651,3.091992198377532,7.8684083827735245,9.048165171054276,3.891042245067309,4.801536724804285,5.607744571557315,6.656902947756044,7.138182087845658,5.150042419612893,2.0088020042876815,4.026392633030831,6.255171606545815,6.57170219408822,3.6465568267171617,8.809593482787989,0.5077357970187282
6.0256254284495885,4.3480318793645285,10.682088277465702,6.9830645328220715,4.960324503901989,7.139669905861847,5.750880848481938,5.41769646383861,1.0718233711999923,6.9800961928298335,2.421940626798145,9.437951521722447,4.81896177786366,4.377593296556945,6.659600297968803,6.518102243785171,2.546555317472156,4.04406024383871,5.810335046626681,3.221165112283371,0.5815592259806712
7.631445033267541,4.308222202425933,4.926923252084971,10.308130432382221,5.897336120397623,5.061518869638209,6.973202463897822,4.2737761494368405,4.369049052699146,5.07680645432033,7.39916467635722,5.388293215898247,6.70482627012485,4.645106004654944,3.546036562635285,2.0136616215571674,4.277731788850586,6.662001368238079,5.636985069868535,7.1671837930796425,0.5131561538568192
6.710262048505554,2.267024634830399,1.8826458436050415,3.769551995612013,3.410691706134244,4.13598409838469,4.642146552419754,3.7823359069568614,3.9502752923640236,5.376472650318429,5.275599709803194,3.6389391208993476,1.0302718838363738,9.553184103879603,6.345805503156548,5.017172204651772,7.420638847538342,5.799366300617139,5.059978179044517,4.332974162358315,0.4787541394234103
5.860736375358215,5.85793602956581,4.7165423187787505,9.577594037675436,4.01688678690455,4.728948314390095,11.03112634075718,2.905660179989629,5.184203386735317,4.129902636629049,2.8791975758927753,5.120748468035715,7.333080955487858,4.181152257501186,3.1103855946143826,4.517492028333605,9.003100567874725,4.861130692591712,2.3108623971494127,5.329944273659808,0.48489072618394946
6.38862099870551,5.549032433048806,6.174790499499932,5.258716228732593,5.625962291464091,6.077697664983945,3.6582264004250646,3.587047930479203,3.654475077577435,4.046619657515879,0.8750914873911206,4.669027166111446,3.1576478118433893,0.6748039751665491,5.2967065599440915,5.072593163861692,5.969633147717968,2.707717985452807,2.6406639589103404,5.177081778995103,0.4614188737765871
11.404274537408902,4.547676735319107,8.749734147362025,11.576996150553164,6.885780812512579,5.969215832484327,8.931752458152841,4.205671897514125,3.327892329501145,4.812043499522941,6.355505704378771,4.7004305622686315,3.8059999182274593,7.247217616503383,8.873817339405706,1.1234600274127198,4.606143859784357,6.534965294488225,3.325611833937793,6.276197205399527,0.4486935489849221
5.348855931257445,3.2862234997145396,3.700688810263251,5.455891411776264,5.2998833655365685,4.821272824101109,4.8775932417401755,3.899876585517328,6.3907972527301276,5.099792046989874,10.459920451189618,4.952784751544071,6.135045259605254,7.229684753139402,2.313268875622006,3.8221001324223955,3.862711147607579,5.683873537714303,4.556951363854555,6.181353541063711,0.43014549174294014
5.985435759667706,7.340007925997432,1.4850522205564292,4.082364017495158,3.841994012978556,7.422098394508009,1.3009842109936178,3.5191303230818662,6.022126137250419,2.3580219412524226,2.744986930799647,2.920666299274645,5.711007692368108,0.5756537116454563,7.265048694365015,5.0323077204481725,7.023502122492813,1.5949002983329081,4.902235887915097,3.698589310622393,0.55641103491365
8.07578171587219,8.702952137301203,6.838556807086205,8.496844883332509,6.4629128430071034,7.149328060377014,6.099355420320981,9.674560816002934,6.238267982241042,4.858382918620561,5.384448070971117,5.637693565420454,5.190069759188047,3.4227971320969726,6.497054748622824,6.195599832937701,7.521860175986744,2.8525302100074974,4.637622903531034,5.270951779892591,0.46372034055068656
8.210794102611247,3.8977849518760523,1.9353959379649446,5.251780799433035,0.057683206251721235,5.9088205888168535,5.722001941416361,2.688766598891932,4.610821224783677,8.522457889013271,7.477071228833342,1.8533207175840443,1.9369058529505332,5.955093073609076,1.6555438001004088,9.10775859720588,2.3965535972567187,0.0,4.7395925162555494,0.0,0.5154670398533967
8.411337052313415,3.608874395224633,4.042741886950472,4.079600064877825,1.4390098440518024,5.109947371923906,2.655142557261964,5.315978055148893,3.7285199678551106,4.066835736527547,2.178677690386892,3.4017252685145527,5.2242113523499905,6.152009130892814,6.227392188252683,6.786379104001452,7.02276957208727,1.9573685037024795,9.189557782000943,7.214523899954687,0.48465677423045833
7.062235003400053,6.087592102899224,4.441108766631333,5.1302741978457655,5.214458991016859,6.452036781686485,2.944977749349468,6.311487217120134,4.740533699598063,2.2329080457134265,3.936599803802767,4.739996594376964,7.15839796730999,4.97369667817978,5.142337116454331,6.017099191396145,3.6262407781666917,4.3057393463439455,6.888196766223897,8.79523940354302,0.4981981950610555
2.678244205068477,4.179791311483638,4.860566160979296,6.382130479721707,4.016565825653073,5.688138344058391,4.959913791984333,6.3954054955541855,6.1260106226291136,4.6669607017943875,3.0902412722174653,0.0,3.803367941518344,5.0239303286309305,5.183159142579316,7.825031036191222,3.061054032407287,2.6487034497853275,7.644096061637105,5.418684814706441,0.5573901415572318
9.509715162626202,4.670945867991251,6.553679726202718,10.38934211838663,5.077858571399594,7.350487910121139,5.8005438351752945,4.857751388544496,0.141914745370868,3.404480132928355,7.196985058604921,6.727145428980961,7.954715787353402,2.8932892529658334,5.730991163614066,4.310331314691974,4.641081346836869,3.149039626591886,6.0296736612383075,1.383274328651213,0.5084992976177086
2.670024894263074,6.645721894943587,3.4905398095597224,0.9223497444748912,4.106829035410635,6.991447920675929,0.0,4.451197359116001,5.8867976918059615,2.0063084147920662,7.955733845151002,0.41088028301527046,3.03889345121289,0.0,4.197736848099467,8.455222444625008,7.204487476987226,8.108539073905927,5.155818732792638,6.659235801274072,0.4534949265765834
6.235267912506232,0.6947545509226449,4.405165110262488,6.577717088139142,5.015825441482711,2.7209322300214738,7.379617630635158,5.996743836662407,5.696916406530757,5.318344656339347,5.359046795978065,6.504668975213696,5.0146337712288656,9.54999161367361,5.136294198693734,7.485447926652075,5.677515559657095,7.301184586107951,5.908571254204734,3.2750367024764575,0.4714353700849548
3.6347189362015664,7.945650291542092,4.98409841500247,8.316724201465414,2.5297801816842274,2.570159890086413,3.905212063003854,5.583647395845459,5.145001653401667,3.4141881422674167,3.131256075688608,2.1126143296843467,8.449955828608077,2.8262801281055063,5.518787700816837,3.9933867622366632,5.616917144540563,3.4547872158632624,5.497941397524212,5.400016107724398,0.5426872797366226
5.332814464307554,5.147375922342812,5.349739457987157,7.070006431568932,5.015000661595166,3.4268250738485757,2.0255869358183087,4.410437662072906,4.672466056548305,3.6059999286363027,4.019333764806138,4.0998085972807115,3.4687458660879615,5.377428973785239,6.6451631081927935,9.280802407769471,5.773842887946799,6.77610567594764,6.796160037389109,6.5302246265777715,0.5238359460758505
6.299553722734978,4.059685607890138,5.234222778959856,10.295965902355498,5.77575167997092,7.161967272483595,7.1280543809507595,1.5014844999741537,0.0,5.3503079230299555,3.601482453112637,6.167929994628098,7.368331383077475,4.630347797136562,1.5709063359541355,5.985372716435245,6.031729301647218,7.716424829557202,2.8197863412795976,6.217888307604676,0.5458127929777585
6.281333109882389,4.783636547521769,5.988804161131942,6.296198260363632,6.181558964414369,1.478277075428966,4.962337636884662,3.943893904073135,4.023229286399747,1.5695647920446145,2.8295453403484547,9.925731698631633,9.437162453588698,6.9829438297146496,7.861322654332838,9.881008328145438,4.7294776832373735,6.385571879011625,6.610553763964905,7.418201503222491,0.487727124933624
6.5287714749234524,4.899697998657218,6.898807758479826,5.9777504211844015,7.604625466536544,5.867370239976173,7.745652133907309,2.4287640948264064,9.004777823468885,1.1024195001313806,4.777875220385977,5.266691999879694,5.384273225197995,5.240181240612685,2.4009923909146,5.664640330390477,6.3993235960855825,5.6722544466389175,5.366902616175718,5.319301834151515,0.42981019149813915
9.461193106284068,1.0949771271351905,5.892028531991488,8.222599339821887,4.4292892376821715,5.79563670718834,5.9985628177969526,3.499071652442246,5.03494907703837,6.510229442609467,6.284627383137689,0.5687299081799946,3.8156598259466654,5.3260467121014194,6.679919479759388,3.7344590093796968,3.5084269412505256,7.456313684930359,0.9645365996922246,5.379903105569464,0.5250102258839584
6.606557166897874,8.342460718848265,6.0280300339109445,6.797997826363138,4.482788829903874,7.5772790046481635,5.011959940925184,5.062775593475,4.319453890743116,0.6781591286963495,6.096370281322277,7.140531862032665,3.2634981935169805,0.0,5.157156560148738,3.2757226591210027,6.442117003450836,6.7224995681598,5.185520277010907,6.645406132089251,0.5123100410989562
4.88987628242769,5.076937535056983,1.4855092091359694,5.382912170595045,1.2578739487902422,5.389911109003101,4.672481277911049,5.789529336503386,5.043898377567789,2.81702676739582,4.986694131640457,4.487001767951615,7.931493481544841,3.1277563278669764,2.120035558614062,4.194488571794391,6.903152635806052,2.2977845552834837,2.081480348796497,4.830166964191114,0.513620441029404
7.862781521648889,5.979298949320532,5.1280135806526,8.002456285298775,3.037615913973133,1.9973341175991344,6.099050133568916,8.963713365721258,5.798891106331871,0.971799785969993,5.132026171099468,5.162518580740377,7.868780266212258,6.643069615515517,6.158741062630449,3.7135642524346304,6.549843025696437,4.58346852318965,3.801309472602041,3.4454398621086852,0.43052569206614477
8.417341166621124,7.121745096526177,6.085870113207502,4.625500407876178,3.6447570127632454,2.852086076580341,4.086982335863467,3.78876401555518,6.478311648352746,3.9166403138209995,4.823481740510578,6.254617216468628,8.256663359692144,6.44265128828478,2.869492706418366,7.8248386336060864,6.665992350208904,3.773034220695801,4.639363128003484,6.005787094460969,0.4676275560741716
2.470077268004451,2.690070840764823,6.642433968820188,4.744987260935744,5.876074752844167,2.3563188246335622,3.101334562778435,6.718061629339731,4.494667191148384,5.965930737584577,2.1173286568244247,0.025425760759245186,4.926128923441871,2.8641839261621316,7.365574804121142,4.923554568813014,6.025479178509478,7.57716440402009,1.6335067310801756,2.4550095595236603,0.45270971173645413
6.960541433287988,6.0477489173919015,3.4710906116171083,4.985350408695855,2.894790010423339,3.7904675171363733,6.384605962822739,5.67169916207347,5.955640138319688,5.258200485287066,5.36149243475413,5.02069016542677,7.33197657242459,1.4687809261159583,3.393101546028802,1.3870986345301635,7.611473084834756,3.7097571925143766,4.8745165879652115,4.808834696489514,0.5196424686002307
7.215875928473122,4.3828475134972935,3.545418901993358,10.420806686498606,5.420301634515341,4.5810619777495045,4.690984800111767,7.882098666990331,8.752743345177652,10.368083008422115,3.705825150209855,4.089121189864844,4.890172976241254,5.266205919438559,1.642726907457818,5.463441237794227,0.0,3.326423549949694,5.14704454335866,1.89593056732128,0.5213650243080519
4.758467739364251,6.886360345700287,3.734943271046271,0.0,3.9883377851882367,2.393180611629354,5.0907193689497365,6.275112367887507,7.254675710019771,7.442846229143749,2.0057317322178565,7.740657396665249,3.015606330706447,0.0,8.403653782297406,5.268236457115661,6.895901975353028,7.29642814823988,6.6781824888775905,3.744369447844444,0.4974845096473222
8.875578935243082,0.20530922632646575,6.212845840228603,7.654132955912463,3.67331504102999,8.2631523233059,7.461017700843764,2.7370221371347636,10.235726194094344,2.9190655675110224,5.830238728561936,6.6334184872493545,7.5260582973896195,2.4252711989146,5.38456889483474,3.9426734574377265,9.406605855527891,5.584643427417771,3.9824584209797766,3.8375181050038263,0.5480729165660767
5.121413575277117,4.761485848270814,7.322849408930595,6.610054670227119,4.4378949377126276,2.0372555249108997,4.759707018907597,1.1416552856195148,3.538509002546844,2.323021654648444,3.6432625092659556,1.3646554202656591,8.671390837669636,8.905403106367253,6.915555402708641,5.585233741927892,3.593004179861739,9.718111711481477,5.6064421920371785,2.779897288387506,0.5742472567145624
5.79961108383003,3.6298706588023295,4.106770080696494,1.654037813892611,3.2893073445397043,7.9857902019691895,5.049111162409044,5.683535904189131,8.751712540441908,11.073781786380124,5.512017515005247,7.831951903910259,2.7065247226934863,8.203455828768167,3.0791729440620825,4.889785930253138,3.3426875851506352,3.0808037232461416,4.781588550116366,7.462396698756086,0.5173253622112026
5.064781716616647,5.955173511242194,7.041885629126728,7.405999980726652,3.221329091588663,7.627414461129364,3.6691468640345963,3.8087581741735383,3.2392903698398436,7.388276778030707,6.891926111163187,6.012145298248205,2.6642140882171597,6.069685404925842,0.7569393427419424,6.40221565705639,7.864121327024613,3.8472026443309106,4.061611789597193,7.277005056706567,0.5332370333708202
5.528960521995834,6.040048604424663,5.291461765504871,7.885740796073741,0.9319637315686795,6.988644814074909,5.9823711394040355,2.799910481954763,5.796194580384089,6.327530530081709,2.889716484611214,1.5431675718893882,5.089763427297191,5.668885728226457,8.71919018343356,6.271055238905252,2.9106784427947403,7.509082894407826,1.2689547839139839,7.94189062160447,0.4725642710832209
2.793223767671728,3.3944269518643124,4.738619869829615,8.214825495082472,3.5462874901827863,3.443487783672036,5.80072365390807,2.158552939373349,6.6429030795287956,5.174170313864978,5.2100889658028535,5.130841417618671,7.148437137320789,0.6397444615136694,4.965474133798443,5.802347283542407,3.4926647168493545,2.150474753957971,4.745490122352597,4.568607865752082,0.46336402438855023
1.9473573447495438,3.384209993498696,4.544276198497835,0.0,3.129932221946095,5.750896159323903,7.037600144969492,5.348000636466113,3.864743543899641,5.619515050401597,0.9748812560756459,7.322111688360142,2.452114240631798,3.334205182161827,6.076610809390862,2.090278026457164,5.365372267853813,7.950356824595026,6.654630823345208,4.016604118554411,0.5501823250095356
9.41393589728423,4.735491582692384,6.681861600566991,10.45929643333702,3.065306203928154,2.143940160896647,3.715215777571463,8.354771341975205,5.202683896897328,1.6841152117039986,8.41655497734595,2.2888997706935332,5.510047192474561,4.326660793510115,6.4454665685777925,9.716010930345927,3.1967039780899906,2.310369186064335,2.9121615814583364,6.795431405334196,0.45589319988614435
3.406664629052109,2.969804037948143,5.742405124114526,4.379285076309957,4.739337949584267,7.0167119866802805,3.987560916433809,4.0761810085735055,7.040625226552989,5.358404231297281,1.9796348262078864,8.089225637020123,3.673171253527375,3.3815524482343333,4.231163428469431,1.5165869079572252,6.943529302652727,6.366992635550762,4.508699662570495,5.278944939670616,0.5345375435954731
3.051289597359687,6.875606228678321,10.094012634292255,8.494906840869564,5.173180795792528,4.8235935961002125,6.793708438304968,6.3064622129909065,3.4189573513238596,5.166054671633337,3.858992357232541,1.620634778049928,6.574753471424242,4.203968540435559,5.484807345290994,4.70103253930908,3.214943913519652,0.891872150869057,4.837172509001923,5.267949432617675,0.5856931005281214
0.19217355574262832,4.154680471936304,3.1143624074043332,8.65240562514422,4.407927298471354,4.0768818325714955,5.581578185297658,4.760275864288791,8.736503829055948,2.9796322731111426,7.984355247405593,3.2352088262491443,3.2069880666459394,7.87855560146016,8.537825117779825,2.546372197357711,5.792178187085094,5.105838978800909,7.4528143870027,0.0,0.532356970790774
3.9184513236196006,0.0,6.171985645196124,3.9777498795281803,5.77754739534153,2.2633530690230472,2.9809003327542167,2.1098715573631437,1.9121173434456278,3.7992011756776307,4.482954166500301,2.8958140746502505,6.734238963754406,3.7771785169869565,4.9074050116732195,5.8724836717257425,5.621731231821893,1.9486564192899505,5.061500768861502,6.689708220833792,0.49561099335754133
2.2351421724461233,4.1420667651812915,3.8351283554349034,8.419466644951132,5.024109392870791,0.0,7.948573844496135,6.629170574395513,9.340530737047107,8.402849839425658,2.339521869070532,8.08778518175374,4.644395408037427,4.2246957871492405,7.08276918496863,5.297001761626535,8.70922636851116,9.304104326368549,5.636797924783206,6.392014347734443,0.4325980856555205
9.530835330664656,2.65102381753674,3.076291024139774,5.397115824828811,3.4617617127718505,2.6757580345349847,1.202338522777597,2.544544704287595,7.2436711147568555,4.725783731952449,6.592375136578167,3.90711329113752,2.894070992746353,6.631704215453686,0.5349783033117257,4.611660197863278,7.593251142595067,2.6134977179664087,4.97505692256982,4.978354309729596,0.5078311564508766
7.975300800861183,1.3194585321152767,4.991692045600687,0.5256428595499155,3.1606399168258967,7.466275288671861,6.776079248526301,5.036884521038591,4.805620326260231,9.649186535118925,6.542197671436131,2.403550992731149,5.1430377353007,1.8219956523261924,7.488267298015603,8.37455493641135,3.79974942110005,3.1553099510801284,3.8965127506683768,6.822974948771447,0.5501499151623932
3.7974219098957214,2.204235964184413,5.322415996996836,9.885291404162516,4.552615937467061,4.091326352952699,2.1749590155631453,4.2261072209196175,4.10632254778407,1.10441503293685,3.595499150395801,6.002489635838168,0.6450990555710083,3.112461757564946,1.5824171493442347,7.461403275779821,2.154692716314184,6.200062316575715,2.4644710434838237,6.341987544316417,0.49070624742589786
11.032786119811663,5.229884813957844,11.527290603628263,4.271480400258083,5.02088854729949,4.611285155653535,9.248955165287253,6.98252207638713,3.873120854972842,3.835955594337876,3.8364937233720076,6.485853879445143,3.743578266955053,3.3407650974181893,7.233012333780808,4.258361733971865,6.860588382805835,3.663926707474027,4.358646177166976,3.425713339467312,0.5507702312646093
7.906279337352802,7.968875614875007,4.605053551513989,4.041908714031462,6.499717294410178,6.448102681544335,1.5477336575093075,2.626127786082407,4.702672725754015,1.5379488950534332,4.035766584321221,6.5000772833758225,5.758094138280389,5.108064907708898,5.851783123662008,6.78233239123148,3.5225087653656697,6.5672480143137975,5.871555451471263,4.496863688358317,0.5179241566732433
4.691374638190306,5.687665147687155,2.4941606014863362,5.346338558366923,6.128840142795038,9.009132494434674,7.602162680323243,5.861272523117481,4.897751741848635,2.295298369146432,4.54416895061202,4.398773883689769,1.0186088217512506,4.2157338367241035,4.765706821241459,8.479211810930977,4.233641678112674,3.418583622885511,5.268821615548307,2.7269592896717785,0.5142374482553073
0.0,3.6215974447592436,5.625111615948471,7.297669994638732,3.0195600918812104,7.938808292533418,4.832090864122019,3.113633143380715,7.811033194432301,3.1498465215982083,0.7911227082582952,5.575735030199622,0.0,4.286177589218179,4.757520163483882,7.445448707327709,2.6127895315307375,3.2466024489791803,8.293698559956637,8.274817820137315,0.4838100907960676
11.127532701381785,6.008283282293727,0.38677439147582415,6.345537366150936,3.808194980254452,2.823182626573471,4.1923372412530755,3.8474851013635876,9.405250337058266,5.7131885551233665,4.601156715270869,3.5507687032065984,0.0,3.5030974713716576,4.415676167984233,4.6842780400001285,6.504798405662453,4.9436155777767885,7.103620146842321,7.185340234687859,0.4268081270029515
2.0715603793077566,3.952759148632577,4.8107558871908935,8.094699569842339,5.195407541353568,0.6627001951573988,5.431575488439347,0.0,5.4516519283250275,5.604506426972825,8.976148402367059,8.754445551847176,7.982111336813446,2.598687456752247,3.147929664041884,1.440025092051608,3.537947786063448,2.2892229801027404,7.760817371893767,3.1624009535958244,0.4783902361848312
1.4420952941450929,3.423688638341927,5.051697376858196,2.6404810239420344,5.90779880561047,10.24263629858185,6.433976243240033,9.65950687377578,3.1164889395368247,3.4836602078935472,3.01052284975294,7.566913706779593,4.827434778478218,6.3412327061052665,4.520041800226192,5.712533080060017,4.906546911517518,5.889714660443653,0.46236144827279624,6.380560566844133,0.47799278864014394
8.006680625959412,2.390838172116346,6.788939989723712,4.365849560102444,5.676254025911822,10.040841348759546,2.984980898271751,6.21779646178728,3.7866472746408912,0.012470355207605088,3.706118974386264,7.429833384472376,3.803416708303065,4.231679892601483,9.908627503483327,6.479959460808592,4.941326689702684,6.963039882891541,8.516292255927207,5.616259161937704,0.5284522339229644
11.493681928125753,1.0486376894505547,7.188393317769638,6.175842799808073,3.876617506857899,5.407981062243136,3.1839165804531935,3.275387871629148,4.596987575537035,8.318825532352417,2.370197246389083,6.783376523420227,7.1237777475948505,6.363234001465968,7.886816082366391,3.271081326505971,5.395839951130304,6.239275868374372,5.589352708110797,3.44981856978392,0.4988986450366133
8.896655742473186,4.1081410905219675,3.8923199410223557,11.99509465670622,1.7408705421613733,2.1592667053259014,6.473722903500107,2.477646617338341,2.7042217623156337,4.365800300243954,6.367738910602416,6.169278810126001,4.091080886986132,2.507802148029157,3.0355753710464386,5.038501518911567,6.465911817564978,6.440768618833035,5.9062681500317895,5.2697677339009115,0.5538560572492307
6.878136359225494,5.339165261076987,4.679873403352599,6.1821551547875035,2.1986297418172787,7.133214990569397,1.1823751181484945,3.881993839941243,2.3716719846724663,2.5040667961503185,7.6834286406389225,2.2210434704030444,5.6031808888783905,3.5022327276811698,5.577349156089017,4.80326616579663,4.441480167755528,0.7093048110980478,6.992510553699098,6.918516050239705,0.5137377284742752
6.954031572316079,4.767036089311347,3.306486727695826,9.646845392119566,4.480496191559848,4.747886171779931,3.703765702582318,6.589135267450539,9.692334779334965,5.622673990504992,7.632497094891961,6.423456002894811,5.057794863803971,4.491481486207238,5.194063733220869,8.084368814990452,3.3254579292888033,3.9748329539854925,5.041897825509814,7.10164935949228,0.4744255614403751
7.590472069893436,4.04963530740982,2.4988824437621346,6.6224317061437254,4.605381028570799,4.73675807525986,11.84170212465798,0.7642519675611865,5.682336478117854,5.464671099638931,2.226853706431639,5.261797824418562,3.9415369319903615,4.699365351353299,4.662193992278447,9.124312877924526,0.8227995840278801,4.49836501015699,2.6073999434581028,10.228329304711828,0.4588885830541367
7.357985212251823,2.859492867797333,5.70741140178912,5.113460429342349,2.0196382443222065,6.980085799312743,2.8421709223306895,4.672492696896187,3.144410905209986,4.283057695080723,6.11759432575291,7.833604147549139,5.660895384078518,6.664758188151993,2.74142991532205,7.610261328916138,5.214693783524472,8.251109523903562,8.222094485527604,5.202300470270416,0.46947091207152464
6.182504469853516,6.350517742239286,2.1741754941682236,5.798097484388379,4.0712293683234675,5.73291254530478,7.592177234497459,8.941809186833481,6.830892335073455,5.339332068834106,8.196656396280506,6.813150616995843,6.7375157333263,4.0251567771442325,5.975149045173193,4.7973137796595715,4.633572284194289,3.707781331434215,3.2812165984805866,4.4564283192797856,0.5077043765397985
5.7470166584425675,2.0251790089798667,4.090778741294973,6.024364120711482,5.1239971261956745,2.347813959050751,3.6999005410855452,2.4569039284000733,2.373002184036197,2.417226662106073,6.13956876065656,6.237870446287127,4.584416235046621,6.647768358528739,6.868412674210487,7.548909099268174,3.3947433119793247,0.0,2.7961997126591878,6.253128958053862,0.481007917146852
5.336616502220724,6.727437359846341,2.7953981294629022,8.2552982237042,1.9253407263954152,4.26521742141961,6.15816633543283,5.168071003519457,2.5569849037791808,6.70982592458652,6.069996265915034,1.236584497141664,3.96500530790749,5.819498164566936,3.118399652162813,6.435733627397523,5.124989886407686,2.764500854925263,4.4718664563396135,4.5795724915942815,0.44580141091432857
3.6354847997705186,2.732631540424462,6.242453735157772,10.48305402836584,5.9741952690144755,6.460569358025119,6.484388506573584,9.907801753092487,3.2116512877078263,2.7717695375425015,3.9551078227824794,4.806867265764729,4.230260171904472,4.746180052723278,9.344960094793407,4.821088985163268,6.900908368535036,3.529495321015274,4.133567102016458,3.6767810039491264,0.5500308193728373
4.800022011320926,3.293763303674699,9.035489469192358,7.55034556045606,3.313758175788563,6.124549595778728,7.549867838024419,6.399968198634984,8.703275109928812,3.6489149029923897,5.495001173868816,3.7574373636244927,0.0,2.8649726069166643,8.377220509600871,9.656603768370395,7.473696177021067,0.19236909310896078,5.002849280999742,2.9111418057436698,0.5072812067268814
1.325077828926777,1.6889847392551212,2.1116933753240925,9.941163339886122,6.248068635372129,5.571788210447702,4.565790164563289,5.269742794444316,4.4410373027472865,6.460755747839624,7.757158103275972,5.570881970534647,5.635983269004828,6.670342109193971,6.203429706655979,3.341581735720303,1.5489135658816449,7.167031690194991,4.7753544871789355,0.0,0.5134058238832706
5.248661609727466,3.857706117280464,0.8812808409422184,3.723200344458132,3.033953204345263,7.066849551211269,9.480405956817531,6.119737763700004,0.0,7.705214492312676,5.735638074437931,4.076018456997409,2.282925330327254,2.9205799849492124,2.230387534836571,6.335602036945627,4.1772715897238015,1.5021938201394573,7.99847377399063,6.641024165830084,0.45850091715332386
